"","country","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","daily_vaccinations_per_million","vaccines","source_name","source_website","max_full_vac"
"1500","United Arab Emirates","ARE",2021-01-13,1394580,NA,NA,118928,81183,14.1,NA,NA,8208,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1501","United Arab Emirates","ARE",2021-01-14,1527833,NA,NA,133253,91448,15.45,NA,NA,9246,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1502","United Arab Emirates","ARE",2021-01-15,1665987,NA,NA,138154,103490,16.84,NA,NA,10464,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1503","United Arab Emirates","ARE",2021-01-16,1797926,NA,NA,131939,111082,18.18,NA,NA,11231,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1504","United Arab Emirates","ARE",2021-01-17,1882778,NA,NA,84852,113744,19.04,NA,NA,11500,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1505","United Arab Emirates","ARE",2021-01-18,1971521,NA,NA,88743,114896,19.93,NA,NA,11617,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1506","United Arab Emirates","ARE",2021-01-19,2065367,NA,NA,93846,112816,20.88,NA,NA,11407,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1507","United Arab Emirates","ARE",2021-01-20,2161150,NA,NA,95783,109510,21.85,NA,NA,11072,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1508","United Arab Emirates","ARE",2021-01-21,2246069,NA,NA,84919,102605,22.71,NA,NA,10374,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1509","United Arab Emirates","ARE",2021-01-22,2339073,NA,NA,93004,96155,23.65,NA,NA,9722,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1510","United Arab Emirates","ARE",2021-01-23,2426793,NA,NA,87720,89838,24.54,NA,NA,9083,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1511","United Arab Emirates","ARE",2021-01-24,2487784,NA,NA,60991,86429,25.15,NA,NA,8739,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1512","United Arab Emirates","ARE",2021-01-25,2571086,NA,NA,83302,85652,26,NA,NA,8660,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1513","United Arab Emirates","ARE",2021-01-26,2677675,NA,NA,106589,87473,27.07,NA,NA,8844,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1514","United Arab Emirates","ARE",2021-01-27,2764445,NA,NA,86770,86185,27.95,NA,NA,8714,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1515","United Arab Emirates","ARE",2021-01-28,2868645,NA,NA,104200,88939,29,NA,NA,8992,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1516","United Arab Emirates","ARE",2021-01-29,3006601,NA,NA,137956,95361,30.4,NA,NA,9642,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1517","United Arab Emirates","ARE",2021-01-30,3114162,NA,NA,107561,98196,31.49,NA,NA,9928,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1518","United Arab Emirates","ARE",2021-01-31,3334162,NA,NA,220000,120911,33.71,NA,NA,12225,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1519","United Arab Emirates","ARE",2021-02-01,3440777,NA,NA,106615,124242,34.79,NA,NA,12562,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1520","United Arab Emirates","ARE",2021-02-02,3564517,NA,NA,123740,126692,36.04,NA,NA,12810,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1521","United Arab Emirates","ARE",2021-02-03,3691591,NA,NA,127074,132449,37.32,NA,NA,13392,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1522","United Arab Emirates","ARE",2021-02-04,3849374,NA,NA,157783,140104,38.92,NA,NA,14166,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1523","United Arab Emirates","ARE",2021-02-05,4008160,NA,NA,158786,143080,40.53,NA,NA,14467,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1524","United Arab Emirates","ARE",2021-02-06,4201347,NA,NA,193187,155312,42.48,NA,NA,15703,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1525","United Arab Emirates","ARE",2021-02-07,4313868,NA,NA,112521,139958,43.62,NA,NA,14151,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1526","United Arab Emirates","ARE",2021-02-08,4413649,NA,NA,99781,138982,44.63,NA,NA,14052,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1527","United Arab Emirates","ARE",2021-02-09,4527144,NA,NA,113495,137518,45.77,NA,NA,13904,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1528","United Arab Emirates","ARE",2021-02-10,4684658,NA,NA,157514,141867,47.37,NA,NA,14344,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1529","United Arab Emirates","ARE",2021-02-11,4792208,NA,NA,107550,134691,48.45,NA,NA,13618,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1530","United Arab Emirates","ARE",2021-02-12,4901795,NA,NA,109587,127662,49.56,NA,NA,12908,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1531","United Arab Emirates","ARE",2021-02-13,5005264,NA,NA,103469,114845,50.61,NA,NA,11612,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1532","United Arab Emirates","ARE",2021-02-14,5055231,NA,NA,49967,105909,51.11,NA,NA,10708,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1533","United Arab Emirates","ARE",2021-02-15,5086835,NA,NA,31604,96169,51.43,NA,NA,9723,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1534","United Arab Emirates","ARE",2021-02-16,5198725,NA,NA,111890,95940,52.56,NA,NA,9700,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1535","United Arab Emirates","ARE",2021-02-17,5284406,NA,NA,85681,85678,53.43,NA,NA,8663,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1536","United Arab Emirates","ARE",2021-02-18,5373730,NA,NA,89324,83075,54.33,NA,NA,8400,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1537","United Arab Emirates","ARE",2021-02-19,5466831,NA,NA,93101,80719,55.27,NA,NA,8161,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1538","United Arab Emirates","ARE",2021-02-20,5553391,NA,NA,86560,78304,56.15,NA,NA,7917,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1539","United Arab Emirates","ARE",2021-02-21,5554342,NA,NA,951,71302,56.16,NA,NA,7209,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1540","United Arab Emirates","ARE",2021-02-22,5557793,NA,NA,3451,67280,56.19,NA,NA,6803,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1541","United Arab Emirates","ARE",2021-02-23,5668264,3480415,2187849,110471,67077,57.31,35.19,22.12,6782,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1542","United Arab Emirates","ARE",2021-02-24,5761463,NA,NA,93199,68151,58.25,NA,NA,6891,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1543","United Arab Emirates","ARE",2021-02-25,5846036,NA,NA,84573,67472,59.11,NA,NA,6822,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1544","United Arab Emirates","ARE",2021-02-26,5933299,NA,NA,87263,66638,59.99,NA,NA,6738,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1545","United Arab Emirates","ARE",2021-02-27,6015089,NA,NA,81790,65957,60.82,NA,NA,6669,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1546","United Arab Emirates","ARE",2021-02-28,6020461,NA,NA,5372,66588,60.87,NA,NA,6733,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1547","United Arab Emirates","ARE",2021-03-01,6028417,NA,NA,7956,67232,60.95,NA,NA,6798,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1548","United Arab Emirates","ARE",2021-03-02,6094956,NA,NA,66539,60956,61.62,NA,NA,6163,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1549","United Arab Emirates","ARE",2021-03-03,6168330,NA,NA,73374,58124,62.37,NA,NA,5877,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1550","United Arab Emirates","ARE",2021-03-04,6204004,NA,NA,35674,51138,62.73,NA,NA,5170,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1551","United Arab Emirates","ARE",2021-03-05,6235316,NA,NA,31312,43145,63.04,NA,NA,4362,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1552","United Arab Emirates","ARE",2021-03-06,6265860,NA,NA,30544,35824,63.35,NA,NA,3622,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1553","United Arab Emirates","ARE",2021-03-07,6273009,NA,NA,7149,36078,63.43,NA,NA,3648,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1554","United Arab Emirates","ARE",2021-03-08,6287751,NA,NA,14742,37048,63.57,NA,NA,3746,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1555","United Arab Emirates","ARE",2021-03-09,6325211,NA,NA,37460,32894,63.95,NA,NA,3326,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1556","United Arab Emirates","ARE",2021-03-10,6367861,NA,NA,42650,28504,64.38,NA,NA,2882,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1557","United Arab Emirates","ARE",2021-03-11,6407350,NA,NA,39489,29049,64.78,NA,NA,2937,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1558","United Arab Emirates","ARE",2021-03-12,6462887,NA,NA,55537,32510,65.35,NA,NA,3287,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1559","United Arab Emirates","ARE",2021-03-13,6516723,NA,NA,53836,35838,65.89,NA,NA,3624,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1560","United Arab Emirates","ARE",2021-03-14,6540912,NA,NA,24189,38272,66.13,NA,NA,3870,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1561","United Arab Emirates","ARE",2021-03-15,6578881,NA,NA,37969,41590,66.52,NA,NA,4205,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1562","United Arab Emirates","ARE",2021-03-16,6668627,NA,NA,89746,49059,67.43,NA,NA,4960,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1563","United Arab Emirates","ARE",2021-03-17,6830369,NA,NA,161742,66073,69.06,NA,NA,6681,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1564","United Arab Emirates","ARE",2021-03-18,6980466,NA,NA,150097,81874,70.58,NA,NA,8278,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1565","United Arab Emirates","ARE",2021-03-19,7124146,NA,NA,143680,94466,72.03,NA,NA,9551,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1566","United Arab Emirates","ARE",2021-03-20,7181056,NA,NA,56910,94905,72.61,NA,NA,9596,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
"1567","United Arab Emirates","ARE",2021-03-21,7298768,NA,NA,117712,108265,73.8,NA,NA,10946,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V","National Emergency Crisis and Disaster Management Authority","http://covid19.ncema.gov.ae/en",22.12
