"","country","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","daily_vaccinations_per_million","vaccines","source_name","source_website"
"906","United Kingdom","GBR",2021-04-11,39846781,32190576,7656205,258888,404719,58.7,47.42,11.28,5962,"Oxford/AstraZeneca, Pfizer/BioNTech","Government of the United Kingdom","https://coronavirus.data.gov.uk/details/healthcare"
"907","United States","USA",2020-12-20,556208,556208,NA,NA,NA,0.17,0.17,NA,NA,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"908","United States","USA",2020-12-21,614117,614117,NA,57909,57909,0.18,0.18,NA,173,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"909","United States","USA",2020-12-22,NA,NA,NA,NA,127432,NA,NA,NA,381,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"910","United States","USA",2020-12-23,1008025,1008025,NA,NA,150606,0.3,0.3,NA,450,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"911","United States","USA",2020-12-24,NA,NA,NA,NA,191001,NA,NA,NA,571,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"912","United States","USA",2020-12-25,NA,NA,NA,NA,215238,NA,NA,NA,644,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"913","United States","USA",2020-12-26,1944585,1944585,NA,NA,231396,0.58,0.58,NA,692,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"914","United States","USA",2020-12-27,NA,NA,NA,NA,211379,NA,NA,NA,632,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"915","United States","USA",2020-12-28,2127143,2127143,NA,NA,216147,0.64,0.64,NA,646,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"916","United States","USA",2020-12-29,NA,NA,NA,NA,235685,NA,NA,NA,705,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"917","United States","USA",2020-12-30,2794588,2794588,NA,NA,255223,0.84,0.84,NA,763,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"918","United States","USA",2020-12-31,NA,NA,NA,NA,278776,NA,NA,NA,834,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"919","United States","USA",2021-01-01,NA,NA,NA,NA,302329,NA,NA,NA,904,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"920","United States","USA",2021-01-02,4225756,4225756,NA,NA,325882,1.26,1.26,NA,974,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"921","United States","USA",2021-01-03,NA,NA,NA,NA,336949,NA,NA,NA,1007,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"922","United States","USA",2021-01-04,4563260,4563260,NA,NA,348017,1.36,1.36,NA,1041,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"923","United States","USA",2021-01-05,4836469,4836469,NA,273209,339372,1.45,1.45,NA,1015,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"924","United States","USA",2021-01-06,5306797,5306797,NA,470328,358887,1.59,1.59,NA,1073,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"925","United States","USA",2021-01-07,5919418,5919418,NA,612621,378253,1.77,1.77,NA,1131,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"926","United States","USA",2021-01-08,6688231,6688231,NA,768813,419933,2,2,NA,1256,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"927","United States","USA",2021-01-09,NA,NA,NA,NA,461263,NA,NA,NA,1379,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"928","United States","USA",2021-01-10,NA,NA,NA,NA,546636,NA,NA,NA,1634,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"929","United States","USA",2021-01-11,8987322,8987322,NA,NA,632009,2.69,2.69,NA,1890,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"930","United States","USA",2021-01-12,9327138,9327138,NA,339816,641524,2.79,2.79,NA,1918,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"931","United States","USA",2021-01-13,10278462,NA,NA,951324,710238,3.07,NA,NA,2124,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"932","United States","USA",2021-01-14,11148991,9690757,1342086,870529,747082,3.33,2.9,0.4,2234,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"933","United States","USA",2021-01-15,12279180,10595866,1610524,1130189,798707,3.67,3.17,0.48,2388,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"934","United States","USA",2021-01-16,NA,NA,NA,NA,811670,NA,NA,NA,2427,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"935","United States","USA",2021-01-17,NA,NA,NA,NA,824632,NA,NA,NA,2466,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"936","United States","USA",2021-01-18,NA,NA,NA,NA,837595,NA,NA,NA,2504,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"937","United States","USA",2021-01-19,15707588,13595803,2023124,NA,911493,4.7,4.07,0.6,2725,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"938","United States","USA",2021-01-20,16525281,14270441,2161419,817693,892403,4.94,4.27,0.65,2668,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"939","United States","USA",2021-01-21,17546374,15053257,2394961,1021093,913912,5.25,4.5,0.72,2733,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"940","United States","USA",2021-01-22,19107959,16243093,2756953,1561585,975540,5.71,4.86,0.82,2917,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"941","United States","USA",2021-01-23,20537990,17390345,3027865,1430031,1057387,6.14,5.2,0.91,3162,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"942","United States","USA",2021-01-24,21848655,18502131,3216836,1310665,1122182,6.53,5.53,0.96,3355,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"943","United States","USA",2021-01-25,22734243,19252279,3346390,885588,1126251,6.8,5.76,1,3368,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"944","United States","USA",2021-01-26,23540994,19902237,3481921,806751,1119058,7.04,5.95,1.04,3346,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"945","United States","USA",2021-01-27,24652634,20687970,3801053,1111640,1161050,7.37,6.19,1.14,3472,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"946","United States","USA",2021-01-28,26193682,21698606,4263056,1541048,1235330,7.83,6.49,1.27,3694,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"947","United States","USA",2021-01-29,27884661,22858318,4780888,1690979,1253815,8.34,6.83,1.43,3749,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"948","United States","USA",2021-01-30,29577902,24064165,5259693,1693241,1291416,8.84,7.2,1.57,3861,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"949","United States","USA",2021-01-31,31123299,25201143,5657142,1545397,1324949,9.31,7.54,1.69,3962,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"950","United States","USA",2021-02-01,32222402,26023153,5927847,1099103,1355451,9.63,7.78,1.77,4053,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"951","United States","USA",2021-02-02,32780860,26440836,6064792,558458,1319981,9.8,7.91,1.81,3947,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"952","United States","USA",2021-02-03,33878254,27154956,6436931,1097394,1317946,10.13,8.12,1.92,3941,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"953","United States","USA",2021-02-04,35203710,27905197,6926050,1325456,1287147,10.53,8.34,2.07,3849,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"954","United States","USA",2021-02-05,36819212,28909497,7503864,1615502,1276364,11.01,8.64,2.24,3816,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"955","United States","USA",2021-02-06,39037964,30250964,8317180,2218752,1351437,11.67,9.05,2.49,4041,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"956","United States","USA",2021-02-07,41210937,31579100,9147185,2172973,1441091,12.32,9.44,2.74,4309,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"957","United States","USA",2021-02-08,42417617,32340146,9518015,1206680,1456459,12.68,9.67,2.85,4355,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"958","United States","USA",2021-02-09,43206190,32867213,9840429,788573,1489333,12.92,9.83,2.94,4453,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"959","United States","USA",2021-02-10,44769970,33783384,10469514,1563780,1555959,13.39,10.1,3.13,4652,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"960","United States","USA",2021-02-11,46390270,34723964,11188782,1620300,1598080,13.87,10.38,3.35,4778,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"961","United States","USA",2021-02-12,48410558,35834855,12085830,2020288,1655907,14.48,10.71,3.61,4951,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"962","United States","USA",2021-02-13,50641884,37056122,13082172,2231326,1657703,15.14,11.08,3.91,4957,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"963","United States","USA",2021-02-14,52884356,38292270,14077440,2242472,1667631,15.81,11.45,4.21,4986,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"964","United States","USA",2021-02-15,NA,NA,NA,NA,1662106,NA,NA,NA,4970,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"965","United States","USA",2021-02-16,55220364,39670551,15015434,NA,1716311,16.51,11.86,4.49,5132,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"966","United States","USA",2021-02-17,56281827,40268009,15471536,1061463,1644551,16.83,12.04,4.63,4917,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"967","United States","USA",2021-02-18,57737767,41021049,16162358,1455940,1621071,17.26,12.27,4.83,4847,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"968","United States","USA",2021-02-19,59585043,41977401,17039118,1847276,1596355,17.82,12.55,5.09,4773,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"969","United States","USA",2021-02-20,61289500,42809595,17895667,1704457,1521088,18.33,12.8,5.35,4548,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"970","United States","USA",2021-02-21,63090634,43628092,18865319,1801134,1458040,18.86,13.05,5.64,4360,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"971","United States","USA",2021-02-22,64177474,44138118,19438495,1086840,1446445,19.19,13.2,5.81,4325,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"972","United States","USA",2021-02-23,65032083,44544969,19882544,854609,1401674,19.44,13.32,5.94,4191,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"973","United States","USA",2021-02-24,66464947,45237143,20607261,1432864,1454731,19.87,13.53,6.16,4350,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"974","United States","USA",2021-02-25,68274117,46074392,21555117,1809170,1505193,20.41,13.78,6.45,4501,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"975","United States","USA",2021-02-26,70454064,47184199,22613359,2179947,1552717,21.07,14.11,6.76,4643,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"976","United States","USA",2021-02-27,72806180,48435536,23698627,2352116,1645240,21.77,14.48,7.09,4919,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"977","United States","USA",2021-02-28,75236003,49772180,24779920,2429823,1735053,22.5,14.88,7.41,5188,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"978","United States","USA",2021-03-01,76899987,50732997,25466405,1663984,1817502,22.99,15.17,7.61,5434,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"979","United States","USA",2021-03-02,78631601,51755447,26162122,1731614,1942788,23.51,15.48,7.82,5809,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"980","United States","USA",2021-03-03,80540474,52855579,26957804,1908873,2010790,24.08,15.8,8.06,6012,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
"981","United States","USA",2021-03-04,82572848,54035670,27795980,2032374,2042676,24.69,16.16,8.31,6108,"Johnson&Johnson, Moderna, Pfizer/BioNTech","Centers for Disease Control and Prevention","https://covid.cdc.gov/covid-data-tracker/#vaccinations"
